t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
4.572439132462458,1.2721134535551026,5.240208136904945,0.9179772297089972,-12.54332536963748,10.863156078099005,0.09570549152157436,0.8328794400230981,0.4427580755601785,-0.2755017440850428,0.1854074268200829,4.881918521823268,5.998903329620826,-4.430461780705759,0,0,0,0,0,0,11.222188036035256,11.222160500501287,11.220991427569901,11.093327766527034,0,0,0,0,0,0
4.585819154652258,1.1032508690455918,5.382205408490583,0.9201880885231325,-12.687847284884695,10.35945584109003,0.23507261820500694,0.8334494517149302,0.4700457259082927,-0.22232843108931352,0.18705372415883353,4.926935655716845,5.999511746775745,-4.481632236210666,0,0,0,0,0,0,11.222189836761322,11.222119429334793,11.221794372912225,11.091723293054795,0,0,0,0,0,0
4.599199176842058,0.9328519084416346,5.5173647798957495,0.9242617001244017,-12.772817425004666,9.841669307592396,0.3730731608393549,0.8309479539101798,0.49596697790110694,-0.16813700818582686,0.18780894867750053,4.970912150047737,5.999687534205766,-4.533102663033217,0,0,0,0,0,0,11.222190867024796,11.221945740080855,11.22199887845548,11.089178794836105,0,0,0,0,0,0
4.612579199031858,0.7617178093381765,5.645523285338273,0.9301366465659221,-12.797724363850776,9.313645858548584,0.5032570762785253,0.8253479676424247,0.5203824035838969,-0.11310776775885734,0.18764199749065993,5.013107832849939,5.999758708061017,-4.585426000820403,0,0,0,0,0,0,11.222191419684167,11.131684104854099,11.222080095868575,11.000219479061482,0,0,0,0,0,0
4.625959221221658,0.5906493226191828,5.766585205082184,0.9376598397688845,-12.763267751969076,8.781642860575264,0.6185596473232348,0.8171535710365426,0.542384161000142,-0.05761523342795061,0.18644019984408353,4.769797882945659,5.999785903774235,-4.637205092743588,0,0,0,0,0,0,11.22219167335434,10.355662798053597,11.222119443837371,10.262601111429923,0,0,0,0,0,0
4.639339243411458,0.42040551937204496,5.880638600652537,0.9465635755323588,-12.67568453919698,8.2672746227909,0.71043080776607,0.8115357759855675,0.554593845987556,-0.0036221395429177302,0.18390821188235085,2.093999679046113,5.999789282414003,-4.673856088760674,0,0,0,0,0,0,11.222191748127955,11.221859900233422,11.222140487336745,11.210853074952988,0,0,0,0,0,0
4.652719265601258,0.2516979930364967,5.987707613873963,0.9566998080838622,-12.53402398854459,7.738637770233644,0.8033468743344967,0.8080871356981367,0.5586250577565984,0.048796115568097154,0.18042218564079296,2.336376833394853,5.9203815363588275,-4.6782077780917115,0,0,0,0,0,0,11.222192182626005,11.220691297030108,11.222128398159777,11.222074306545393,0,0,0,0,0,0
4.666099287791058,0.08520850073590842,6.087770732546664,0.9680111817910161,-12.344441133996458,7.220325902391739,0.8850327059819874,0.8014898676178955,0.5625544361888659,0.10087302025259912,0.17598617054169235,2.590894552430495,5.810095807196824,-4.677688623373181,0,0,0,0,0,0,11.22219248361051,10.669904934788311,11.222113702941556,11.222137557521318,0,0,0,0,0,0
4.679479309980858,-0.07845896313157764,6.181018350619597,0.9802924273254365,-12.113319611297472,6.72000051652344,0.9479185789900569,0.7937987292531091,0.5646523092336714,0.14909574639110354,0.16976986046245837,1.930242097228138,4.824725769393498,-4.46039948631698,0,0,0,0,0,0,11.222192725338285,10.247411940178882,11.222094358739541,11.22215895845874,0,0,0,0,0,0
4.6928593321706575,-0.238805798054298,6.267682098704733,0.9932980590976364,-11.85005904835047,6.236049818123387,0.9942020804537267,0.789363544079331,0.561902380384175,0.1878018064080339,0.1609390931599337,0.523357894654647,3.207064242178313,-4.076845939685507,0,0,0,0,0,0,11.222192954217086,11.169805963793173,11.222065447262748,11.222169733787878,0,0,0,0,0,0
4.7062393543604575,-0.3954231012830537,6.347875286765737,1.0068847049108791,-11.556939104231054,5.752690117693595,1.0353956928213788,0.7872710981775645,0.5559198453358956,0.2202113846007613,0.15054663605946125,0.5594211727337646,3.102003673909298,-4.056289399698095,0,0,0,0,0,0,11.222193173803884,11.039131481031012,11.222020644275219,11.222176118659156,0,0,0,0,0,0
4.719619376550257,-0.5479831399290098,6.421679532976462,1.0209649622294181,-11.243956590313035,5.280993926010205,1.0678836796925504,0.7847989169971797,0.549183793780108,0.251019785437406,0.13955962112505585,0.3761548952118638,2.789651793876224,-3.984323727235115,0,0,0,0,0,0,11.22219338200534,11.02328700083865,11.221946583229117,11.22218030060619,0,0,0,0,0,0
4.732999398740057,-0.6962315122871352,6.489239811519113,1.0354252100252754,-10.912892620639143,4.819277209686376,1.092332263418833,0.7827057674070154,0.541223651886679,0.27940991919079483,0.127979441177412,0.15358777541673146,2.4595129434746132,-3.9061503569020823,0,0,0,0,0,0,11.22219358031201,11.079563450682674,11.221811319817572,11.222183227968566,0,0,0,0,0,0
4.746379420929857,-0.839939817818828,6.550681259241859,1.0501658549138775,-10.56568509050533,4.366293591881947,1.1099447903026733,0.7809906829546794,0.5321492073557529,0.30565782136459607,0.11594856828477261,0.009880619489440011,2.2265057809658515,-3.850175617756935,0,0,0,0,0,0,11.22219376943098,11.093543781541912,11.221532377291384,11.222185373892396,0,0,0,0,0,0
4.759759443119657,-0.9789073046799878,6.606120674150104,1.0650995347825105,-10.204526889337847,3.922046256017489,1.1212924881371957,0.7794766429884128,0.5221666687665081,0.3301926081406326,0.10359041748215317,-0.11991990177525738,2.0204773957934976,-3.7998115613269694,0,0,0,0,0,0,11.222193949848153,11.109914718519818,11.220849415098193,11.222187005025075,0,0,0,0,0,0
4.773139465309457,-1.112957564207995,6.655672231546984,1.080146699327166,-9.830900791946819,3.486137666959876,1.1270090861133015,0.7781231001677007,0.5113605900721571,0.3532082414072815,0.09098750523300002,-0.22999242120243044,1.8439037565564524,-3.7561581560359,0,0,0,0,0,0,11.222194122100085,11.121701343106855,11.21869147410529,11.222188284411065,0,0,0,0,0,0
4.786519487499257,-1.241932590208812,6.699445644371843,1.0952357610108954,-9.446084943830034,3.058296624228005,1.1276449049390835,0.7768761200735728,0.4998182830339329,0.3748741856183571,0.07819541522032819,-0.3242225023396077,1.686326619892052,-3.717991920839898,0,0,0,0,0,0,11.222194286563802,11.137542848630295,11.2087437347001,11.22218931836374,0,0,0,0,0,0
4.799899509689057,-1.3656899839525158,6.737547013598526,1.1103020703748643,-9.05115005820068,2.638243921706918,1.1236782397956417,0.7756633323421119,0.4876650640293792,0.3953201657852271,0.0652008183779503,-0.38277460358865645,1.540794891175369,-3.6899741866774685,0,0,0,0,0,0,11.222194443300832,11.156242263175606,11.16566614252235,11.222190179206901,0,0,0,0,0,0
4.813279531878857,-1.4841027612888162,6.7700797531063825,1.1252858206038356,-8.647375682410683,2.225809406615853,1.115333867736056,0.7743589592881783,0.4752110411101903,0.41456759743356425,0.05173370019660394,-0.3478956581562943,1.3564070382695386,-3.6862672849344125,0,0,0,0,0,0,11.222194592275386,11.154956552092042,11.186792419370272,11.222190915018741,0,0,0,0,0,0
4.826659554068657,-1.5970578288280184,6.797138025077523,1.1401301053349915,-8.235536766366112,1.8198119252239509,1.1028585295034254,0.7729354855772509,0.4625791316638344,0.4326316419343285,0.03769807011243212,-0.3549902449959362,1.2034252228940463,-3.6737403611013684,0,0,0,0,0,0,11.222194734028482,11.15855025808164,11.200427540706778,11.22219155433126,0,0,0,0,0,0
4.840039576258457,-1.7044542151661448,6.818803635138374,1.1547811345300438,-7.81662051897523,1.4196478968188155,1.0865007303956724,0.7714425968700481,0.44962083972421907,0.44963648948266544,0.023333399817036093,-0.3831770630770847,1.0787132027085515,-3.6572616426825437,0,0,0,0,0,0,11.222194869258983,11.167340745745562,11.20313544768088,11.22219211489094,0,0,0,0,0,0
4.853419598448257,-1.8062025858786024,6.835151978442581,1.169189110536056,-7.3913959492732335,1.0249434368352415,1.0665824369641554,0.7698619693354919,0.43629983957202817,0.46570185912226875,0.00876222408485194,-0.4056768488356294,0.9733097658538035,-3.6431764352614273,0,0,0,0,0,0,11.222194998415517,11.176390829935402,11.202276272450154,11.222192609697013,0,0,0,0,0,0
4.866799620638057,-1.9022227125669597,6.846253940996683,1.183308368147235,-6.960471351919253,0.635380859923102,1.0433859739872617,0.7681391026631298,0.4226574582367165,0.4809231959609997,-0.0059892859858231675,-0.4157123898356265,0.8815906560345165,-3.63299067543134,0,0,0,0,0,0,11.222195121790122,11.184757197520023,11.200599271380883,11.222193049090247,0,0,0,0,0,0
4.880179642827857,-1.9924418705356042,6.852176165231015,1.1970965121421415,-6.524367707978746,0.25063685396045016,1.0171169722248268,0.7662172444558735,0.4087523607424753,0.49537326005080246,-0.020927854968673283,-0.41259806787067155,0.800717100705204,-3.6267571587415155,0,0,0,0,0,0,11.222195239785117,11.185860152540801,11.202300695820727,11.222193441331607,0,0,0,0,0,0
4.893559665017657,-2.076794164015698,6.852981057538667,1.2105133989450312,-6.083585473435571,-0.12959505764506257,0.9879170030502026,0.7640744050461196,0.39460831295533794,0.5090930126250759,-0.036040081355839984,-0.41316557803355713,0.724285846862197,-3.620288018400838,0,0,0,0,0,0,11.222195353053218,11.152226999939959,11.207446722303471,11.222193793006241,0,0,0,0,0,0
4.906939687207457,-2.155221839689803,6.848728780618482,1.2235207705085471,-5.638835557592544,-0.5053206848790619,0.9559842985089542,0.7618885827436599,0.3800741695123024,0.5219650865656505,-0.051204117002756316,-0.4795499610583862,0.603107085341434,-3.598558011524743,0,0,0,0,0,0,11.22219546176162,11.143175991214845,11.210376599755865,11.222194109688578,0,0,0,0,0,0
